ID,text,response,av,ac,pr,ui,s,c,i,a
CVE-2021-34842,"Arbitrary code execution in Annotation objects in Foxit PDF Reader 11.0.0.49893 allows remote attackers to execute arbitrary code on affected installations. This vulnerability requires user interaction, where the target must visit a malicious page or open a malicious file. The lack of validating the existence of an object prior to performing operations on it leads to this flaw. An attacker can exploit this vulnerability to execute code within the current process. This vulnerability, identified as ZDI-CAN-14024, poses a significant risk to the security of affected systems.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2021-40085,"VULNERABILITY in OpenStack Neutron versions before 16.4.1, 17.x before 17.2.1, and 18.x before 18.1.1 allows authenticated attackers to reconfigure dnsmasq via a crafted extra_dhcp_opts value. This vulnerability can lead to unauthorized changes in the dnsmasq configuration, potentially enabling attackers to disrupt network services, intercept network traffic, or launch further attacks within the affected OpenStack environment. Attackers can exploit this vulnerability by providing malicious input in the extra_dhcp_opts field, posing a threat to the integrity and security of the network infrastructure.","av: N
ac: L
pr: L
ui: N
s: U
c: H
i: H
a: H",N,L,L,N,U,H,H,H
CVE-2022-3060,"Improper control of a resource identifier in Error Tracking in GitLab CE/EE allows an authenticated attacker to generate content which could cause a victim to make unintended arbitrary requests. This vulnerability falls under the category of improper access control in the Error Tracking component of GitLab CE/EE versions 12.7 and above. The impact of this vulnerability is that an attacker can manipulate content to trick a victim into making unintended arbitrary requests, potentially leading to unauthorized access or other malicious activities. The attack vector for this vulnerability involves exploiting the lack of proper resource identifier control within the Error Tracking feature of GitLab CE/EE.","av: N
ac: L
pr: L
ui: N
s: U
c: H
i: H
a: N",N,L,L,N,U,H,H,N
CVE-2022-40932,"Arbitrary file upload vulnerability in the picture upload point of the ""gallery"" file of the ""Gallery"" module in the background management system of Zoo Management System v1.0 allows attackers to upload and execute malicious files on the server. This type of vulnerability can lead to remote code execution, unauthorized access to sensitive data, and potential compromise of the entire system. Attackers can exploit this vulnerability by uploading a malicious file disguised as a legitimate image file through the picture upload feature in the ""Gallery"" module. This can result in severe consequences for the affected system and its users.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2021-38567,"NULL pointer dereference in Foxit PDF Editor and PDF Reader on macOS leads to a vulnerability that can be exploited by attackers. This issue occurs due to mishandling of missing dictionary entries, allowing for a NULL pointer dereference. An attacker could potentially exploit this vulnerability to execute arbitrary code or cause a denial of service, resulting in a significant impact on the affected system. The affected software components are Foxit PDF Editor versions before 11.0.1 and PDF Reader versions before 11.0.1 on macOS. Attackers can exploit this vulnerability by crafting a malicious PDF file and convincing a user to open it, triggering the NULL pointer dereference.","av: L
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",L,L,N,R,U,H,H,H
CVE-2022-21949,"XML External Entity (XXE) vulnerability in SUSE Open Build Service allows remote attackers to reference external entities in certain operations. This vulnerability can be exploited to gain sensitive information from the server, potentially leading to an escalation of privileges to Admin level on OBS. The affected software component is SUSE Open Build Service versions prior to 2.10.13. Attackers can exploit this vulnerability by sending malicious XML payloads to the server, causing it to process external entities and disclose confidential data.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: N",N,L,N,N,U,H,H,N
CVE-2018-7472,"Denial of Service vulnerability in INVT Studio 1.2 allows remote attackers to disrupt import operations, leading to a loss of service availability. This vulnerability affects the import functionality of the software. Attackers can exploit this vulnerability remotely, potentially causing significant disruption to the normal operation of the software.","av: N
ac: L
pr: N
ui: N
s: U
c: N
i: N
a: H",N,L,N,N,U,N,N,H
CVE-2016-1768,"MEMORY CORRUPTION in QuickTime in Apple OS X before 10.11.4 causes EXECUTION OF ARBITRARY CODE or DENIAL OF SERVICE when processing a crafted FlashPix image. This vulnerability allows remote attackers to exploit the flaw, leading to potential security breaches or system crashes. It is important to update to a secure version of the software to mitigate the risk of exploitation.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2019-4265,"VULNERABILITY in IBM Maximo Anywhere 7.6.0, 7.6.1, 7.6.2, and 7.6.3 due to lack of device root detection allows ATTACKERS to gain sensitive information about the device. This could lead to a breach of confidentiality and potentially compromise the security of the device and the data it holds. The IMPACT of this vulnerability is significant as it exposes critical information to malicious actors. The attack vector for exploiting this vulnerability involves leveraging the absence of device root detection in the affected IBM Maximo Anywhere versions. IBM X-Force ID: 160198.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: N",N,L,N,N,U,H,H,N
CVE-2024-23173,"XSS vulnerability in Cargo extension in MediaWiki before 1.35.14, 1.36.x through 1.39.x before 1.39.6, and 1.40.x before 1.40.2 allows attackers to execute malicious scripts via the artist, album, and position parameters on the Special:Drilldown page. This vulnerability in the CargoAppliedFilter.php file can lead to unauthorized access, data theft, and potentially harmful actions on the affected system. Attackers can exploit this issue by injecting malicious code into the mentioned parameters, posing a significant risk to the security and integrity of the system.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2020-8856,"Arbitrary code execution in the handling of watermarks in Foxit PhantomPDF 9.6.0.25608 allows remote attackers to execute code in the context of the current process. This vulnerability requires user interaction, where the target must visit a malicious page or open a malicious file. The lack of validating the existence of an object prior to performing operations on the object is the root cause of this issue. The impact of this vulnerability is severe as it allows attackers to execute arbitrary code on affected installations. The attack type is remote code execution, affecting the software component Foxit PhantomPDF 9.6.0.25608. The attack vector involves manipulating watermarks to exploit the vulnerability. This vulnerability was identified as ZDI-CAN-9640.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2023-2046,"SQL Injection vulnerability in Yontem Informatics Vehicle Tracking System before 8 allows attackers to execute malicious SQL commands. This type of attack can lead to unauthorized access to sensitive data, data manipulation, and potentially full control of the affected system. The vulnerability affects the Vehicle Tracking System software component. Attackers can exploit this vulnerability by injecting malicious SQL commands through input fields or parameters, leading to potential data breaches and system compromise.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2021-33002,OUT-OF-BOUNDS WRITE in WebAccess HMI Designer (versions 2.1.9.95 and prior) causes ARBITRARY CODE EXECUTION when OPENING A MALICIOUSLY CRAFTED PROJECT FILE.,"av: L
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",L,L,N,R,U,H,H,H
CVE-2018-20451,"BUFFER OVER-READ in libdoc's process_file function causes DENIAL OF SERVICE when processing a crafted file. Attackers can exploit this vulnerability to crash the application. This vulnerability affects libdoc versions up to 2017-10-23. Attackers can exploit this vulnerability by providing a specially crafted file as input to the process_file function, leading to a heap-based buffer over-read and subsequent denial of service.","av: L
ac: L
pr: N
ui: R
s: U
c: N
i: N
a: H",L,L,N,R,U,N,N,H
CVE-2018-18829,"NULL pointer dereference in ff_vc1_parse_frame_header_adv in vc1.c in Libav 12.3 allows attackers to cause a denial-of-service through a crafted aac file. This vulnerability is a NULL pointer dereference in the ff_vc1_parse_frame_header_adv function within the vc1.c component of Libav 12.3. Attackers can exploit this vulnerability by providing a specially crafted aac file, leading to a denial-of-service condition. The impact of this vulnerability is the potential for an attacker to crash the affected software, resulting in a denial of service. The attack vector involves manipulating the input aac file to trigger the NULL pointer dereference in the ff_vc1_parse_frame_header_adv function.","av: L
ac: L
pr: N
ui: R
s: U
c: N
i: N
a: H",L,L,N,R,U,N,N,H
CVE-2018-21089,INTEGER OVERFLOW in BOOTLOADER causes ARBITRARY CODE EXECUTION when DOWNLOAD OFFSET CONTROL is manipulated. This vulnerability affects Samsung mobile devices with N(7.x) (MT6755/MT6757 Mediatek models) software. The impact of this vulnerability is that an attacker could execute arbitrary code on the device. The attack vector involves manipulating the download offset control to trigger the integer overflow. The Samsung ID for this issue is SVE-2017-10732 (January 2018).,"av: L
ac: H
pr: N
ui: R
s: U
c: H
i: H
a: H",L,H,N,R,U,H,H,H
CVE-2018-21117,"Remote code execution in the traceroute handler of NETGEAR XR500 devices before 2.3.2.32 allows unauthenticated attackers to execute arbitrary code on the affected device. This vulnerability poses a significant risk as it can lead to unauthorized access, data theft, and potentially complete compromise of the device. Attackers can exploit this vulnerability remotely, without the need for any authentication, by sending specially crafted packets to the traceroute handler. It is crucial for users of NETGEAR XR500 devices to update to version 2.3.2.32 or later to mitigate this vulnerability and protect their devices from potential exploitation.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2023-3682,"SQL Injection in Nesote Inout Blockchain EasyPayments 1.0 allows for remote attackers to manipulate the coinid argument in the /index.php/payment/getcoinaddress function of the POST Parameter Handler component, leading to a critical vulnerability. This vulnerability, identified as VDB-234228, enables attackers to launch SQL injection attacks remotely. The vendor was notified but did not respond.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: N",N,L,N,N,U,H,H,N
CVE-2018-13620,"INTEGER OVERFLOW in smart contract implementation for TripCash Ethereum token causes arbitrary balance modification when owner exploits mintToken function. This vulnerability allows the owner to set the balance of any user to any value, leading to potential financial losses and manipulation of token balances. The affected software component is the mintToken function within the TripCash smart contract. The attack vector involves the owner of the contract exploiting the integer overflow vulnerability to maliciously modify user balances.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: N",N,L,N,N,U,H,H,N
CVE-2022-20278,VULNERABILITY in Accounts component of Android-13 allows for sensitive information to be written to system logs due to insufficient filtering. This could result in local information disclosure with System execution privileges required. The affected software component is Android-13. Attackers can exploit this vulnerability without user interaction.,"av: L
ac: L
pr: H
ui: N
s: U
c: H
i: N
a: N",L,L,H,N,U,H,N,N
CVE-2020-28220,"BUFFER OVERFLOW in Modicon M258 Firmware and SoMachine/SoMachine Motion software causes arbitrary code execution and denial of service when a malicious file is transferred to the webserver without proper length verification. This vulnerability affects all versions of Modicon M258 Firmware prior to V5.0.4.11 and all versions of SoMachine/SoMachine Motion software. Attackers can exploit this vulnerability by sending a specially crafted file to the webserver, leading to buffer overflow and potentially allowing them to execute arbitrary code or crash the system.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2019-14368,"BUFFER OVER-READ in Exiv2::RafImage::readMetadata() in rafimage.cpp causes HEAP-BASED vulnerability in Exiv2 0.27.99.0. This vulnerability allows attackers to read beyond the allocated buffer, potentially leading to information disclosure or denial of service. The affected software component is Exiv2, specifically the RafImage class in the rafimage.cpp file. Attackers can exploit this vulnerability by crafting a malicious RAF image file and tricking a user into opening it, leading to the execution of arbitrary code or crashing the application.","av: L
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",L,L,N,R,U,H,H,H
CVE-2021-44416,"A denial of service vulnerability in the cgiserver.cgi JSON command parser functionality of Reolink RLC-410W v3.0.0.136_20121102 allows for a specially-crafted HTTP request to trigger a reboot. The issue occurs due to the Disconnect param not being an object, enabling an attacker to exploit this vulnerability by sending an HTTP request. This vulnerability falls under the category of a denial of service attack, impacting the availability of the affected Reolink RLC-410W v3.0.0.136_20121102 software. The attack vector involves sending a malicious HTTP request to the cgiserver.cgi JSON command parser.","av: N
ac: L
pr: N
ui: N
s: U
c: N
i: N
a: H",N,L,N,N,U,N,N,H
CVE-2023-30910,"VULNERABILITY: Inconsistent interpretation of HTTP requests in HPE MSA Controller
    ATTACK TYPE: Remote Exploitation
    IMPACT: Allows for unauthorized access and potential data manipulation
    AFFECTED COMPONENTS: HPE MSA Controller prior to version IN210R004
    ATTACK VECTOR: Remote attackers can send malicious HTTP requests to exploit the vulnerability

    DESCRIPTION: A vulnerability in the HPE MSA Controller prior to version IN210R004 allows for inconsistent interpretation of HTTP requests. This can be exploited remotely by attackers to gain unauthorized access and potentially manipulate data. By sending malicious HTTP requests, remote attackers can exploit this vulnerability and compromise the affected system.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2021-22939,"VULNERABILITY in Node.js https API allows for unauthorized connections to servers with expired certificates when ""rejectUnauthorized"" parameter is set to ""undefined"". This can lead to a SECURITY IMPACT as attackers can potentially exploit this vulnerability to intercept sensitive data or launch man-in-the-middle attacks. The affected software component is Node.js https API. Attackers can exploit this vulnerability by passing ""undefined"" for the ""rejectUnauthorized"" parameter, allowing them to establish connections to servers with expired certificates without triggering any errors.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: N",N,L,N,N,U,H,H,N
CVE-2019-13372,"Arbitrary PHP code execution in D-Link Central WiFi Manager CWM(100) before v1.03R0100_BETA6 allows remote attackers to execute arbitrary PHP code via a cookie. The vulnerability lies in the username field of the cookie, which allows for eval injection. An empty password can bypass authentication. This vulnerability can lead to unauthorized access and potential compromise of the affected system.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2022-34577,"Vulnerability in the adm.cgi component of WAVLINK WN535 G3 M35G3R.V5030.180927 allows for arbitrary code execution through a crafted POST request. This type of CODE EXECUTION in the adm.cgi component can lead to severe IMPACT, potentially allowing attackers to take control of the affected system. The vulnerability affects the WAVLINK WN535 G3 M35G3R.V5030.180927 software version. Attackers can exploit this vulnerability by sending a specifically crafted POST request to the adm.cgi component, enabling them to execute arbitrary code on the target system.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2021-30553,"Use after free in the Network service in Google Chrome prior to 91.0.4472.101 allows a remote attacker to potentially exploit heap corruption via a crafted HTML page. This vulnerability is a type of memory corruption issue that occurs when a program continues to use a memory address after it has been freed, leading to potential exploitation by an attacker. The impact of this vulnerability is significant as it could allow the attacker to execute arbitrary code, crash the application, or potentially gain unauthorized access to sensitive information. The affected software component is the Network service in Google Chrome versions prior to 91.0.4472.101. The attack vector for this vulnerability is through a specially crafted HTML page, which when accessed by a user, could trigger the use after free condition and potentially lead to heap corruption.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2023-26367,"Improper Input Validation in Adobe Commerce versions 2.4.7-beta1 (and earlier), 2.4.6-p2 (and earlier), 2.4.5-p4 (and earlier), and 2.4.4-p5 (and earlier) allows an admin-privilege authenticated attacker to perform arbitrary file system read. This vulnerability poses a significant risk as it can be exploited without user interaction. The impact of this vulnerability is severe as it could lead to unauthorized access to sensitive files and data on the affected system. An attacker could potentially extract confidential information or manipulate critical files, compromising the integrity and confidentiality of the system.","av: N
ac: L
pr: H
ui: N
s: U
c: H
i: H
a: N",N,L,H,N,U,H,H,N
CVE-2022-22821,"Path Traversal in NVIDIA NeMo before 1.6.0 ASR WebApp allows for deletion of any directory with admin privileges, leading to a severe impact. An attacker can exploit this vulnerability by manipulating file paths to access and delete sensitive directories, potentially causing data loss or system compromise.","av: N
ac: L
pr: H
ui: N
s: C
c: H
i: H
a: H",N,L,H,N,C,H,H,H
CVE-2023-38311,"Stored Cross-Site Scripting (XSS) in Webmin 2.021 System Logs Viewer allows an attacker to store malicious payload in the configuration field, leading to payload execution upon saving configuration or accessing the System Logs Viewer page. This vulnerability poses a risk of unauthorized script execution and potential data theft or manipulation.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: N",N,L,N,R,U,H,H,N
CVE-2023-28188,"DENIAL-OF-SERVICE in macOS Ventura 13.3 causes a denial-of-service when a remote user exploits improved input validation. This vulnerability affects the operating system component of macOS Ventura 13.3, allowing a remote attacker to trigger a denial-of-service condition. The attack vector involves sending specially crafted input to the affected system, leading to a disruption in normal operations.","av: N
ac: L
pr: N
ui: N
s: U
c: N
i: N
a: H",N,L,N,N,U,N,N,H
CVE-2017-5017,"MEMORY LEAK in Google Chrome prior to 56.0.2924.76 for Mac causes information disclosure when interacting with the OS. This vulnerability allows a remote attacker to possibly extract image fragments on systems with GeForce 8600M graphics chips via a crafted HTML page. The impact of this vulnerability is the unauthorized access to sensitive image data, potentially leading to privacy breaches. The affected software component is Google Chrome for Mac versions prior to 56.0.2924.76. The attack vector involves the remote attacker enticing a user to visit a malicious website hosting the crafted HTML page.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: N
a: N",N,L,N,R,U,H,N,N
CVE-2020-1230,"REMOTE CODE EXECUTION in VBScript engine causes arbitrary code execution when an attacker exploits the way objects are handled in memory. This vulnerability allows an attacker to remotely execute malicious code on the affected system, potentially leading to unauthorized access, data theft, or further compromise of the system. This vulnerability affects systems using the VBScript engine and can be exploited through various attack vectors, such as malicious websites or email attachments.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2018-7733,"CSRF vulnerability in YxtCMF 3.1's RbacController.class.php allows attackers to modify administrator accounts via index.php/admin/user/add_post.html. This type of vulnerability in the affected component can lead to unauthorized access and privilege escalation, potentially compromising the security of the system. Attackers can exploit this vulnerability by tricking authenticated users into visiting a malicious website or clicking on a specially crafted link.","av: N
ac: L
pr: L
ui: R
s: U
c: H
i: H
a: N",N,L,L,R,U,H,H,N
CVE-2019-2033,USE AFTER FREE vulnerability in create_hdr function of dnssd_clientstub.c in Android-9 allows for local escalation of privilege without requiring additional execution privileges. This vulnerability could be exploited without user interaction. The impact of this vulnerability is the potential for an attacker to gain elevated privileges on the affected system. The affected software component is Android-9. The attack vector for this vulnerability is through manipulating the create_hdr function.,"av: L
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",L,L,N,N,U,H,H,H
CVE-2023-6160,"Directory Traversal in LifterLMS WordPress LMS Plugin for eLearning Plugin for WordPress (CVE-2023-6160)

PROBLEM: Directory Traversal in the maybe_serve_export function of LifterLMS WordPress LMS Plugin for eLearning plugin for WordPress versions up to, and including, 7.4.2 allows authenticated attackers with administrator or LMS manager access and above to read the contents of arbitrary CSV files on the server.

AFFECTED COMPONENTS: LifterLMS WordPress LMS Plugin for eLearning plugin for WordPress versions up to, and including, 7.4.2.

IMPACT: This vulnerability enables attackers to access sensitive information contained in arbitrary CSV files on the server and potentially remove those files, leading to data leakage and loss.

ATTACK VECTOR: Authenticated attackers with administrator or LMS manager access and above can exploit this vulnerability to perform directory traversal and access unauthorized files on the server.","av: L
ac: L
pr: H
ui: N
s: U
c: H
i: N
a: N",L,L,H,N,U,H,N,N
CVE-2016-2914,"Unrestricted file upload vulnerability in the Document Builder in IBM Rational Publishing Engine (aka RPENG) 2.0.1 before ifix002 allows remote authenticated users to execute arbitrary code by specifying an unexpected file extension.

PROBLEM TYPE: Unrestricted file upload vulnerability
AFFECTED COMPONENTS: Document Builder in IBM Rational Publishing Engine (RPENG) 2.0.1 before ifix002
IMPACT: Allows remote authenticated users to execute arbitrary code
ATTACK VECTOR: By specifying an unexpected file extension

This vulnerability in the Document Builder component of IBM Rational Publishing Engine allows remote authenticated users to upload files with unexpected extensions, which can then be executed as arbitrary code. This could lead to unauthorized access, data manipulation, or system compromise. It is important for users to apply the necessary patches and updates to mitigate the risk associated with this vulnerability.","av: N
ac: L
pr: L
ui: N
s: U
c: H
i: H
a: H",N,L,L,N,U,H,H,H
CVE-2018-11463,"Buffer overflow in the service command application in SINUMERIK 808D V4.7, SINUMERIK 808D V4.8, SINUMERIK 828D V4.7, SINUMERIK 840D sl V4.7, and SINUMERIK 840D sl V4.8 could allow a local attacker to execute code with elevated privileges. This vulnerability could be exploited by an attacker with local access to the affected systems, requiring user privileges but no user interaction. Successful exploitation could compromise confidentiality, integrity, and availability of the system. No public exploitation of this security vulnerability was known at the time of advisory publication.","av: L
ac: L
pr: L
ui: N
s: U
c: H
i: H
a: H",L,L,L,N,U,H,H,H
CVE-2017-14224,"BUFFER OVERFLOW in WritePCXImage in coders/pcx.c in ImageMagick 7.0.6-8 Q16 causes DENIAL OF SERVICE or CODE EXECUTION when processing a CRAFTED FILE. This vulnerability allows REMOTE ATTACKERS to exploit the heap-based buffer overflow, potentially leading to a denial of service or arbitrary code execution. The affected software component is ImageMagick version 7.0.6-8 Q16. Attackers can exploit this vulnerability by sending a specially crafted PCX file to the target system, triggering the buffer overflow in the WritePCXImage function.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2021-22204,"Improper neutralization of user data in the DjVu file format in ExifTool versions 7.44 and up causes arbitrary code execution when parsing the malicious image. This vulnerability falls under the category of code execution. The impact of this vulnerability is that an attacker can execute arbitrary code on the affected system, potentially leading to unauthorized access, data theft, or system compromise. The software component affected is ExifTool versions 7.44 and up. The attack vector involves an attacker crafting a malicious DjVu file and tricking a user or system into parsing it using the vulnerable ExifTool software, thereby triggering the arbitrary code execution.","av: L
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",L,L,N,R,U,H,H,H
CVE-2020-36284,"Improper verification of cryptographic signature in Union Pay up to 3.4.93.4.9 for Android (CWE-347) allows attackers to shop for free in merchants' websites and mobile apps. This vulnerability arises from a crafted authentication code (MAC) generated using a NULL secret key. The attack type is unauthorized shopping, impacting merchants' revenue and potentially compromising user data. The affected software component is Union Pay version up to 3.4.93.4.9 on Android devices. Attackers can exploit this vulnerability by submitting a crafted authentication code to bypass payment verification processes and make unauthorized purchases.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: N",N,L,N,N,U,H,H,N
CVE-2021-30178,"NULL pointer dereference in synic_get function in the Linux kernel through 5.11.11 allows for a Denial of Service (DoS) attack when accessing the SynIC Hyper-V context. An attacker could exploit this vulnerability by sending specially crafted requests to the affected system, leading to a system crash or potential data corruption. This vulnerability affects systems running Linux kernel versions up to 5.11.11.","av: L
ac: L
pr: N
ui: N
s: U
c: N
i: N
a: H",L,L,N,N,U,N,N,H
CVE-2022-48504,"VULNERABILITY in CACHE HANDLING in macOS Ventura 13 causes UNAUTHORIZED ACCESS to user-sensitive data when an app exploits the vulnerability. This issue allows an attacker to access sensitive information, potentially leading to unauthorized disclosure of user data. The vulnerability affects the cache handling mechanism in macOS Ventura 13, allowing an app to bypass security measures and access user-sensitive data. An attacker can exploit this vulnerability through a malicious app, posing a significant risk to user privacy and data security.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: N
a: N",L,L,N,N,U,H,N,N
CVE-2018-15586,"VULNERABILITY in Enigmail before 2.0.6 allows for OpenPGP signatures to be spoofed for arbitrary messages using a PGP/INLINE signature wrapped within a specially crafted multipart HTML email. This vulnerability can lead to unauthorized modification or falsification of messages, potentially resulting in data manipulation or unauthorized access to sensitive information. The affected software component is Enigmail version 2.0.5 and below. Attackers can exploit this vulnerability by sending a specially crafted multipart HTML email containing a spoofed OpenPGP signature, tricking the recipient into believing the message is legitimate.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: N",N,L,N,R,U,H,H,N
CVE-2023-46232,"Vulnerability CVE-2023-46232 involves a bug in the era-compiler-vyper software component used in zkSync Era, a layer 2 rollup solution for Ethereum that utilizes zero-knowledge proofs for scalability. Prior to version 1.3.10 of era-compiler-vyper, a flaw existed that prevented the proper initialization of the first immutable variable in Vyper contracts under specific conditions. This issue occurs when a String or Array in the contract has more allocated 256-bit words than initialized, resulting in the second word's index being unset and effectively set to 0. As a consequence, the first immutable value with the actual 0 index is overwritten in the ImmutableSimulator.

The vulnerability can be exploited through a malicious contract that allocates a significant amount of uninitialized space, such as `String[4096]`. By taking advantage of this bug, an attacker could potentially manipulate the immutable variables in affected contracts, leading to unexpected behavior or security risks.

To mitigate this issue, users are advised to upgrade to version 1.3.10 of era-compiler-vyper and redeploy any affected contracts. Failure to address this vulnerability could result in increased costs and potential security implications for Ethereum applications utilizing zkSync Era.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2017-18869,"TOCTOU vulnerability in the chownr package before 1.1.0 for Node.js 10.10 allows a local attacker to perform symlink attacks, tricking the software into descending into unintended directories. This type of attack can lead to unauthorized access to sensitive files or directories, potentially resulting in data leakage or manipulation. The affected software component is the chownr package in Node.js 10.10. The attack vector involves manipulating symbolic links to deceive the software into accessing unintended locations.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: N
a: N",L,L,N,N,U,H,N,N
CVE-2019-1033,"Cross-site-scripting (XSS) vulnerability in Microsoft SharePoint Server allows attackers to execute malicious scripts on a user's browser by sending a specially crafted web request to the affected SharePoint server. This vulnerability, known as 'Microsoft Office SharePoint XSS Vulnerability' (CVE-2019-1033), can lead to unauthorized access to sensitive information, account hijacking, and other security risks. Attackers can exploit this vulnerability through various attack vectors, such as sending malicious links or injecting code into web forms. This CVE is distinct from other related vulnerabilities (CVE-2019-1031, CVE-2019-1032, CVE-2019-1036) and poses a significant threat to organizations using Microsoft SharePoint Server.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: N",N,L,N,R,U,H,H,N
CVE-2017-5131,"Integer overflow in Skia in Google Chrome prior to 62.0.3202.62 allows a remote attacker to potentially exploit heap corruption via a crafted HTML page, resulting in an out-of-bounds write. This vulnerability falls under the category of integer overflow in the Skia component of Google Chrome. The impact of this vulnerability is the potential for heap corruption, which could lead to arbitrary code execution or denial of service. Attackers can exploit this vulnerability by enticing a user to visit a malicious website or open a specially crafted HTML page.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2022-48579,"VULNERABILITY in UnRAR before 6.2.3 allows extraction of files outside of the destination folder via symlink chains, leading to a DIRECTORY TRAVERSAL attack. This vulnerability can result in an attacker being able to overwrite or access sensitive files on the system, potentially leading to unauthorized data disclosure or system compromise. The affected software component is UnRAR versions prior to 6.2.3. Attackers can exploit this vulnerability by crafting malicious archives containing symlink chains that trick the extraction process into writing files to unintended locations on the filesystem.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",L,L,N,N,U,H,H,H
CVE-2021-38495,"MEMORY CORRUPTION in Thunderbird 78.13.0 causes potential arbitrary code execution when exploited. This vulnerability affects Thunderbird versions prior to 91.1 and Firefox ESR versions prior to 91.1. An attacker could potentially exploit this memory safety bug to corrupt memory and execute arbitrary code, leading to potential unauthorized access or control of the affected system.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2018-1000520,"VULNERABILITY in ARM mbedTLS version 2.7.0 and earlier allows for a Ciphersuite Allows Incorrectly Signed Certificates attack. This vulnerability occurs in the mbedtls_ssl_get_verify_result() function, leading to the acceptance of ECDSA-signed certificates instead of only RSA-signed ones. The impact of this vulnerability is that peers can negotiate a TLS-ECDH-RSA-* ciphersuite and provide an ECDSA-signed certificate, bypassing the requirement for an RSA-signed certificate. This can potentially lead to unauthorized access or data compromise.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2023-42956,"Vulnerability in memory handling in Safari 17.2, iOS 17.2, iPadOS 17.2, and macOS Sonoma 14.2 allows for a denial-of-service attack. The issue arises from a PROBLEM TYPE in memory handling in the mentioned software components, leading to a denial-of-service IMPACT when processing web content ATTACK VECTOR.","av: N
ac: L
pr: N
ui: R
s: U
c: N
i: N
a: H",N,L,N,R,U,N,N,H
CVE-2023-20998,"Improper input validation in multiple locations in Android-13 may lead to a persistent reboot loop, resulting in a local denial of service. This vulnerability requires User execution privileges for exploitation and does not require user interaction. The attack type is a denial of service, impacting the affected software component Android-13. The attack vector involves triggering the reboot loop through improper input validation.","av: L
ac: L
pr: L
ui: N
s: U
c: N
i: N
a: H",L,L,L,N,U,N,N,H
