ID,text,response,av,ac,pr,ui,s,c,i,a
CVE-2018-12834,"An out-of-bounds read vulnerability in Adobe Acrobat and Reader versions 2018.011.20063 and earlier, 2017.011.30102 and earlier, and 2015.006.30452 and earlier causes potential information disclosure when successfully exploited.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: N, a: N",N,L,N,N,U,H,N,N
CVE-2021-39121,"An Information Disclosure vulnerability in the /rest/api/latest/projectvalidate/key endpoint of Atlassian Jira Server and Data Center allows authenticated remote attackers to enumerate the keys of private Jira projects. This issue impacts the confidentiality of the system as it exposes sensitive information. The affected components are versions of Atlassian Jira Server and Data Center before version 8.5.18, from version 8.6.0 before 8.13.10, and from version 8.14.0 before 8.18.2. The attack can be executed remotely by authenticated users, making it a potential threat to any system that has not been updated to the patched versions.","av: N, ac: L, pr: L, ui: N, s: U, c: H, i: N, a: N",N,L,L,N,U,H,N,N
CVE-2023-40264,Path Traversal vulnerability in the user interface of Atos Unify OpenScape Voice Trace Manager V8 before V8 R0.9.11 causes unauthorized access and potential data exposure when an authenticated user manipulates the file path.,"av: N, ac: L, pr: L, ui: R, s: U, c: H, i: N, a: N",N,L,L,R,U,H,N,N
CVE-2022-21480,"An easily exploitable vulnerability in the User Interface component of Oracle Transportation Management product, part of Oracle Supply Chain, causes unauthorized update, insert, or delete access to some of Oracle Transportation Management accessible data and unauthorized read access to a subset of Oracle Transportation Management accessible data when an unauthenticated attacker with network access via HTTP successfully launches an attack. This vulnerability, which requires human interaction from a person other than the attacker, can significantly impact additional products (scope change). The affected versions are 6.4.3 and 6.5.1.","av: N, ac: L, pr: N, ui: R, s: C, c: L, i: L, a: N",N,L,N,R,C,L,L,N
CVE-2019-6572,"A hardcoded community string vulnerability in SIMATIC HMI Comfort Panels 4"" - 22"", SIMATIC HMI Comfort Outdoor Panels 7"" & 15"", SIMATIC HMI KTP Mobile Panels KTP400F, KTP700, KTP700F, KTP900 und KTP900F, SIMATIC WinCC Runtime Advanced, SIMATIC WinCC Runtime Professional, SIMATIC WinCC (TIA Portal), and SIMATIC HMI Classic Devices (TP/MP/OP/MP Mobile Panel) of all versions less than V15.1 Update 1, causes a compromise in the confidentiality and integrity of the system when an attacker with network access exploits the vulnerability. The affected devices offer SNMP read and write capacities with a publicly known hardcoded community string. Successful exploitation requires no system privileges and no user interaction. At the time of advisory publication, no public exploitation of this security vulnerability was known.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: N",N,L,N,N,U,H,H,N
CVE-2023-46254,"A BUG in the ROLEBINDING REFLECTOR of CAPSULE-PROXY causes EXFILTRATION VULNERABILITY when SERVICEACCOUNT TENANT OWNERS WITH THE SAME RESOURCE NAME BUT IN DIFFERENT NAMESPACES ARE USED. This vulnerability, identified as CVE-2023-46254, affects the Capsule Kubernetes multi-tenancy framework. The issue arises when the `capsule-proxy` runs with the `--disable-caching=false` and allows ServiceAccount tenant owners to list Namespaces of other tenants backed by the same owner kind and name. This could potentially lead to unauthorized access to Namespace resources of other tenants. However, it does not allow any privilege escalation on the outer tenant Namespace-scoped resources, as the Kubernetes RBAC enforces this. The vulnerability has been addressed in version 0.4.5, and users are advised to upgrade as there are no known workarounds.","av: N, ac: L, pr: L, ui: N, s: U, c: H, i: N, a: N",N,L,L,N,U,H,N,N
CVE-2021-23000,"A vulnerability in the BIG-IP system versions 13.1.3.4-13.1.3.6 and 12.1.5.2, specifically when the tmm.http.rfc.enforcement BigDB key is enabled or the Bad host header value is checked in the AFM HTTP security profile associated with a virtual server, can cause significant disruption. This issue arises when a specific sequence of malicious requests is sent, leading to a forced restart of the TMM. The impact of this vulnerability is a potential denial of service, as the system may become temporarily unavailable due to the unexpected restart. The attack vector is primarily through malicious HTTP requests. Note that software versions which have reached End of Software Development (EoSD) have not been evaluated for this vulnerability.","av: N, ac: L, pr: N, ui: N, s: U, c: N, i: N, a: H",N,L,N,N,U,N,N,H
CVE-2016-4285,"Memory corruption in Adobe Flash Player versions before 18.0.0.375 and 19.x through 23.x before 23.0.0.162 on Windows and OS X, and before 11.2.202.635 on Linux, causes arbitrary code execution or a denial of service when exploited via unspecified vectors. This vulnerability is distinct from CVE-2016-4274, CVE-2016-4275, CVE-2016-4276, CVE-2016-4280, CVE-2016-4281, CVE-2016-4282, CVE-2016-4283, CVE-2016-4284, CVE-2016-6922, and CVE-2016-6924.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2020-8439,An Authentication Bypass vulnerability in Monstra CMS through 3.0.4 allows remote authenticated users to take over arbitrary user accounts when a modified login parameter is sent to an edit URI. This is demonstrated by appending login=victim to the users/21/edit URI.,"av: N, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",N,L,L,N,U,H,H,H
CVE-2016-6940,"Arbitrary code execution and denial of service vulnerability in Adobe Reader and Acrobat before 11.0.18, Acrobat and Acrobat Reader DC Classic before 15.006.30243, and Acrobat and Acrobat Reader DC Continuous before 15.020.20039 on Windows and OS X allows attackers to execute arbitrary code or cause a denial of service via memory corruption when unspecified vectors are exploited. This vulnerability is distinct from CVE-2016-6941, CVE-2016-6942, CVE-2016-6943, CVE-2016-6947, CVE-2016-6948, CVE-2016-6950, CVE-2016-6951, CVE-2016-6954, CVE-2016-6955, CVE-2016-6956, CVE-2016-6959, CVE-2016-6960, CVE-2016-6966, CVE-2016-6970, CVE-2016-6972, CVE-2016-6973, CVE-2016-6974, CVE-2016-6975, CVE-2016-6976, CVE-2016-6977, CVE-2016-6978, CVE-2016-6995, CVE-2016-6996, CVE-2016-6997, CVE-2016-6998, CVE-2016-7000, CVE-2016-7001, CVE-2016-7002, CVE-2016-7003, CVE-2016-7004, CVE-2016-7005, CVE-2016-7006, CVE-2016-7007, CVE-2016-7008, CVE-2016-7009, CVE-2016-7010, CVE-2016-7011, CVE-2016-7012, CVE-2016-7013, CVE-2016-7014, CVE-2016-7015, CVE-2016-7016, CVE-2016-7017, CVE-2016-7018, and CVE-2016-7019.","av: L, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",L,L,N,N,U,H,H,H
CVE-2023-4202,"A Stored Cross-Site Scripting vulnerability in Advantech EKI-1524, EKI-1522, EKI-1521 devices through version 1.21 causes unauthorized data access and potential system control when an authenticated user triggers the vulnerability in the device name field of the web-interface.","av: N, ac: L, pr: L, ui: R, s: C, c: L, i: L, a: N",N,L,L,R,C,L,L,N
CVE-2020-9338,"Cross-Site Scripting (XSS) vulnerability in SOPlanning 1.45 causes unauthorized execution of scripts in the user's browser when a malicious script is injected into the ""Your SoPlanning url"" field.","av: N, ac: L, pr: N, ui: R, s: C, c: L, i: L, a: N",N,L,N,R,C,L,L,N
CVE-2018-3039,"An easily exploitable vulnerability in the Infrastructure subcomponent of Oracle FLEXCUBE Enterprise Limits and Collateral Management, specifically in supported versions 12.3.0, 14.0.0, and 14.1.0, allows an unauthenticated attacker with network access via HTTP to compromise the system. The successful execution of this attack can result in unauthorized read access to a subset of data accessible by Oracle FLEXCUBE Enterprise Limits and Collateral Management, causing significant confidentiality impacts. The attack can be carried out remotely and does not require user interaction, making it a serious threat to the security of the affected software components.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: N, a: H",N,L,N,N,U,H,N,H
CVE-2019-9311,"An integer overflow issue in the Bluetooth component of Android-10 can lead to a potential system crash, resulting in a remote denial of service during incoming calls. This vulnerability does not require any additional execution privileges or user interaction for exploitation, making it a significant threat. The attack vector primarily involves remote exploitation. Android ID for this vulnerability is A-79431031.","av: R, ac: L, pr: N, ui: N, s: U, c: N, i: N, a: H",R,L,N,N,U,N,N,H
CVE-2023-48838,"Multiple HTML Injection issues in Appointment Scheduler 3.0 cause potential unauthorized access and data manipulation when the SMS API Key or Default Country Code is exploited. This vulnerability affects the security of the software, potentially allowing attackers to inject malicious HTML code into the system, leading to various potential attacks such as stealing sensitive information, defacement of the web application, or distribution of malware.","av: N, ac: L, pr: L, ui: N, s: C, c: L, i: L, a: N",N,L,L,N,C,L,L,N
CVE-2017-0268,"An information disclosure vulnerability in Microsoft Server Message Block 1.0 (SMBv1) causes potential unauthorized access to sensitive information when certain requests are handled incorrectly by Microsoft Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, Windows 10 Gold, 1511, 1607, and 1703, and Windows Server 2016. This issue, also known as ""Windows SMB Information Disclosure Vulnerability"", is unique from CVE-2017-0267, CVE-2017-0270, CVE-2017-0271, CVE-2017-0274, CVE-2017-0275, and CVE-2017-0276.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: N, a: N",N,L,N,N,U,H,N,N
CVE-2018-0889,"Memory Corruption in Microsoft Edge's scripting engine causes remote code execution when objects in memory are improperly handled. This vulnerability impacts Windows 10 Gold, 1511, 1607, 1703, 1709, and Windows Server 2016. The attack can be initiated remotely by an attacker, making this a critical security issue. This vulnerability is unique from CVE-2018-0876, CVE-2018-0893, CVE-2018-0925, and CVE-2018-0935.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2022-29937,"Insufficient command blocking in USU Oracle Optimization versions before 5.17.5 allows authenticated DataCollection users to gain unauthorized root access. This occurs when the system fails to block certain OS commands, such as base64 decoding. The impact of this vulnerability is that it potentially allows malicious users to gain full control over the system. Note that this vulnerability is not associated with Oracle Corporation products.","av: N, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",N,L,L,N,U,H,H,H
CVE-2020-6869,An information leak vulnerability in all versions up to 10.06 of ZTEMarket APK causes private cookie exposure and potential silent installation execution when users exploit the exposed Activity Component.,"av: P, ac: L, pr: N, ui: R, s: U, c: H, i: N, a: N",P,L,N,R,U,H,N,N
CVE-2020-1704,An insecure modification vulnerability in the OpenShift ServiceMesh (maistra) specifically in the openshift/istio-kialia-rhel7-operator-container causes potential privilege escalation when an attacker with access to the container exploits this flaw to modify the /etc/passwd file. This issue affects all versions of OpenShift ServiceMesh before 1.0.8.,"av: L, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",L,L,L,N,U,H,H,H
CVE-2020-25578,"Improper initialization in several file systems of FreeBSD 12.2-STABLE before r368969, 11.4-STABLE before r369047, 12.2-RELEASE before p3, 12.1-RELEASE before p13 and 11.4-RELEASE before p7 causes potential information leakage when the dirent structures returned by VOP_READDIR are accessed. This issue particularly affects tmpfs(5), smbfs(5), autofs(5) and mqueuefs(5) file systems, which fail to properly initialize the d_off field. As a result, an attacker can exploit this vulnerability to leak eight uninitialized kernel stack bytes to userspace, potentially gaining sensitive information.","av: L, ac: L, pr: L, ui: N, s: U, c: L, i: L, a: N",L,L,L,N,U,L,L,N
CVE-2022-38833,SQL Injection vulnerability in the School Activity Updates with SMS Notification v1.0's /activity/admin/modules/modstudent/index.php?view=view&id= component causes unauthorized access and manipulation of database information when a malicious SQL query is inserted into the input fields.,"av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2019-10886,"Incorrect access control in Sony Photo Sharing Plus application in firmware versions before PKG6.5629 (applicable to X7500D TV and other relevant TVs) causes unauthorized access to arbitrary files when the application is running over HTTP. This vulnerability allows an attacker to browse specific directories (such as images) within the private network without authentication, potentially exposing sensitive data.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: N, a: N",N,L,N,N,U,H,N,N
CVE-2023-28856,"A vulnerability in the `HINCRBYFLOAT` command of Redis, an open-source, in-memory database, causes a system crash when an authenticated user creates an invalid hash field. This issue impacts all versions prior to 7.0.11, 6.2.12, and 6.0.19. The attack vector is through an authenticated user session. Users are strongly advised to upgrade to the latest version as there are no known workarounds for this issue.","av: N, ac: L, pr: L, ui: N, s: U, c: N, i: N, a: H",N,L,L,N,U,N,N,H
CVE-2021-25057,Authenticated Stored Cross-Site Scripting (XSS) in the Translation Exchange WordPress plugin through 1.0.14 causes potential unauthorized access and manipulation of data when a malicious script is injected into the Project Key text field found in the plugin's settings.,"av: N, ac: L, pr: L, ui: R, s: C, c: L, i: L, a: N",N,L,L,R,C,L,L,N
CVE-2024-30409,"An Improper Check for Unusual or Exceptional Conditions vulnerability in the telemetry processing of Juniper Networks Junos OS and Junos OS Evolved can lead to a limited Denial of Service when a network-based authenticated attacker causes the forwarding information base telemetry daemon (fibtd) to crash. This issue affects Juniper Networks Junos OS versions from 22.1 before 22.1R1-S2, 22.1R2 and Junos OS Evolved versions from 22.1 before 22.1R1-S2-EVO, 22.1R2-EVO. The vulnerability allows an attacker to exploit the system by not properly checking for unusual or exceptional conditions, thereby causing a disruption in service.","av: N, ac: L, pr: L, ui: N, s: C, c: N, i: N, a: L",N,L,L,N,C,N,N,L
CVE-2022-48071,Insecure storage of sensitive data in Phicomm K2 v22.6.534.263 causes potential unauthorized access and control when the root and admin passwords are stored in plaintext.,"av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2021-40762,"A Null pointer dereference vulnerability in Adobe Character Animator version 4.4 (and earlier) causes an application denial-of-service when a specially crafted file is parsed. This issue impacts the software's ability to function properly and affects all users of the affected versions. The attack vector involves an unauthenticated attacker leveraging this vulnerability, however, exploitation requires user interaction as the victim must open a malicious file.","av: L, ac: L, pr: N, ui: R, s: U, c: N, i: N, a: H",L,L,N,R,U,N,N,H
CVE-2020-25604,"A race condition issue in Xen through 4.14.x, specifically during the migration of timers between x86 HVM vCPUs, causes a potential Denial of Service (DoS) when a second vCPU of the same guest releases a lock it didn't acquire. The impact of this vulnerability is a likely hang or crash of the hypervisor, leading to a DoS. The affected software components are all versions of Xen, but only x86 systems are vulnerable, with Arm systems being exempt. The attack can only be leveraged by x86 HVM guests, with x86 PV and PVH unable to exploit the vulnerability. Furthermore, only guests with more than one vCPU can exploit this vulnerability.","av: L, ac: L, pr: L, ui: N, s: C, c: N, i: H, a: H",L,L,L,N,C,N,H,H
CVE-2023-36691,"A Cross-Site Request Forgery (CSRF) vulnerability in Albert Peschar WebwinkelKeur plugin versions 3.24 and earlier causes unauthorized actions to be performed on behalf of an authenticated user when a maliciously crafted link or script is executed. This can potentially lead to unauthorized changes in data or actions, impacting the integrity and confidentiality of the affected system.","av: N, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",N,L,N,R,U,H,H,H
CVE-2021-40165,"Buffer overflow vulnerability in Autodesk Image Processing component causes arbitrary code execution when a maliciously crafted TIFF, PICT, TGA, or RLC file is parsed.","av: L, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",L,L,N,R,U,H,H,H
CVE-2021-34921,"Buffer overflow in the JT file parsing component of Bentley View 10.15.0.75 allows remote attackers to execute arbitrary code when a user visits a malicious page or opens a malicious file. This vulnerability is caused by crafted data in a JT file that can trigger a write past the end of an allocated buffer, enabling the attacker to execute code in the context of the current process.","av: N, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",N,L,N,R,U,H,H,H
CVE-2017-9374,"A memory leak issue in Quick Emulator (QEMU), specifically when built with USB EHCI Emulation support, causes a denial of service (DoS) due to excessive memory consumption. This vulnerability can be exploited by local guest OS privileged users who can trigger this issue by repeatedly hot-unplugging the device.","av: L, ac: L, pr: H, ui: N, s: U, c: N, i: N, a: H",L,L,H,N,U,N,N,H
CVE-2017-11848,"An Information Disclosure Vulnerability in Internet Explorer, affecting Microsoft Windows 7 SP1, Windows Server 2008 SP2, Windows 8.1 and Windows RT 8.1, Windows Server 2012 and R2, Windows 10 Gold, 1511, 1607, 1703, 1709, Windows Server 2016 and Windows Server, version 1709, causes potential privacy breach when an attacker is able to detect the navigation of the user leaving a maliciously crafted page. This issue arises due to the way page content is handled by Internet Explorer.","av: N, ac: L, pr: N, ui: R, s: U, c: L, i: N, a: N",N,L,N,R,U,L,N,N
CVE-2017-18540,Cross-Site Scripting (XSS) vulnerability in the weblibrarian plugin versions prior to 3.4.8.7 for WordPress causes unauthorized execution of arbitrary code when malicious inputs are injected via front-end short codes.,"av: N, ac: L, pr: N, ui: R, s: C, c: H, i: H, a: H",N,L,N,R,C,H,H,H
CVE-2023-40345,Insufficient context setting in Jenkins Delphix Plugin 3.0.2 and earlier versions causes unauthorized access and potential data breach when attackers with Overall/Read permission exploit this vulnerability to access and capture credentials they are not entitled to.,"av: N, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",N,L,L,N,U,H,H,H
CVE-2020-25680,"A CERTIFICATE VALIDATION FLAW in JBCS httpd version 2.4.37 SP3 causes POTENTIAL DATA INTEGRITY ISSUES when THE SOFTWARE USES A BACK-END WORKER SSL CERTIFICATE WITH THE KEYSTORE FILE'S ID AS 'UNKNOWN'. This flaw allows connections to the back-end work even when the certificate's Common Name (CN) and hostname do not match, thereby bypassing the usual validation process. The highest threat from this vulnerability is to data integrity, as it could potentially allow unauthorized access or manipulation of data.","av: N, ac: L, pr: N, ui: N, s: U, c: N, i: H, a: N",N,L,N,N,U,N,H,N
CVE-2017-8946,"A Remote Code Execution vulnerability in HPE Aruba AirWave Glass versions v1.0.0 and 1.0.1 causes unauthorized execution of arbitrary code when a malicious actor exploits the software components remotely. This can potentially lead to a complete system compromise, depending on the privileges of the user running the application.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2019-5587,Lack of root file system integrity checking in Fortinet FortiOS VM application images all versions below 6.0.5 causes potential system compromise when an attacker implants malicious programs into the installing image by reassembling the image through specific methods.,"av: N, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",N,L,L,N,U,H,H,H
CVE-2022-32521,A Deserialization of Untrusted Data vulnerability (CWE 502) in Data Center Expert (Versions prior to V7.9.0) causes potential remote code execution on the server when unsafely deserialized data is posted to the web server.,"av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2022-36529,SQL Injection vulnerabilities in Kensite CMS v1.0 cause unauthorized access and manipulation of database information when the 'name' and 'oldname' parameters at /framework/mod/db/DBMapper.xml are exploited.,"av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2018-7279,A remote code execution problem in AlienVault USM and OSSIM versions before 5.5.1 causes unauthorized system access and potential data manipulation when a malicious actor exploits the vulnerability remotely.,"av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2019-15380,"An unauthorized modification vulnerability in the pre-installed app com.mediatek.wfo.impl (versionCode=27, versionName=8.1.0) on the Fly Photo Pro Android device with a build fingerprint of Fly/PhotoPro/Photo_Pro:8.1.0/O11019/1528117003:user/release-keys causes potential system property alteration when any co-located app on the device exploits an exported interface. This vulnerability, identified as CVE-2019-15380, allows any app on the device to modify a system property without proper authorization, potentially leading to unauthorized system changes and compromising the device's security.","av: P, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",P,L,N,R,U,H,H,H
CVE-2021-23423,"Arbitrary File Disclosure vulnerability in the package bikeshed versions prior to 3.0.0 causes potential unauthorized access and disclosure of file contents when an untrusted source file containing include, include-code or include-raw block is processed. This can lead to sensitive information being exposed in the HTML output.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: N, a: N",N,L,N,N,U,H,N,N
CVE-2022-25606,"Multiple Authenticated Stored Cross-Site Scripting (XSS) vulnerabilities in WP-DownloadManager WordPress plugin (versions <= 1.68.6) cause unauthorized access and potential data manipulation when parameters such as &download_path, &download_path_url, &download_page_url, &download_categories are exploited.","av: N, ac: L, pr: L, ui: R, s: C, c: L, i: L, a: N",N,L,L,R,C,L,L,N
CVE-2023-43762,Unauthenticated Remote Code Execution vulnerability in WithSecure Policy Manager 15 and Policy Manager Proxy 15 causes unauthorized system access and potential data breach when exploited via the web server (backend).,"av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2023-47162,"Cross-site scripting vulnerability in IBM Sterling Secure Proxy versions 6.0.3 and 6.1.0 causes potential credentials disclosure when users embed arbitrary JavaScript code in the Web UI. This attack alters the intended functionality of the software, potentially leading to unauthorized access within a trusted session. The affected components are the Web UI of IBM Sterling Secure Proxy. The attack vector is the user's ability to embed arbitrary JavaScript code. IBM X-Force ID: 270973.","av: N, ac: L, pr: N, ui: R, s: C, c: L, i: L, a: N",N,L,N,R,C,L,L,N
CVE-2020-5395,"A use-after-free problem in SFD_GetFontMetaData in sfd.c of FontForge 20190801 causes potential system compromise when maliciously crafted font files are processed. This vulnerability can lead to unauthorized disclosure of information, unauthorized modification, or disruption of service.","av: L, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",L,L,N,R,U,H,H,H
CVE-2016-3723,Missing permissions checks in unspecified XML/JSON API endpoints in Jenkins before 2.3 and LTS before 1.651.2 causes unauthorized disclosure of sensitive plugin installation information when a remote authenticated user with read access leverages this vulnerability.,"av: N, ac: L, pr: L, ui: R, s: U, c: L, i: N, a: N",N,L,L,R,U,L,N,N
CVE-2021-3918,"Prototype Pollution vulnerability in json-schema can lead to Improperly Controlled Modification of Object Prototype Attributes when malicious JSON input is processed. This can potentially allow attackers to modify a JavaScript object's prototype, which can impact the application's logic and lead to application crashes, data corruption, or even remote code execution if the application logic is dependent on the polluted object.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2021-30313,"A Use After Free condition in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking causes potential unauthorized access and manipulation of data when a race condition occurs while creating and deleting folders. This vulnerability can be exploited by an attacker to potentially gain control over the system, leading to a compromise of user data and system integrity.","av: L, ac: H, pr: N, ui: R, s: U, c: H, i: H, a: H",L,H,N,R,U,H,H,H
CVE-2019-15838,Reflected XSS vulnerability in the custom-404-pro plugin versions prior to 3.2.8 for WordPress causes unauthorized modification of data and potential system compromise when a user is tricked into clicking a specially crafted URL. This is a different vulnerability than CVE-2019-14789.,"av: N, ac: L, pr: N, ui: R, s: C, c: L, i: L, a: N",N,L,N,R,C,L,L,N
CVE-2022-36897,A missing permission check in Jenkins Compuware Xpediter Code Coverage Plugin 1.0.7 and earlier causes unauthorized access and potential data breach when attackers with Overall/Read permission exploit this vulnerability to enumerate hosts and ports of Compuware configurations and credentials IDs of credentials stored in Jenkins.,"av: N, ac: L, pr: L, ui: N, s: U, c: L, i: N, a: L",N,L,L,N,U,L,N,L
CVE-2023-22617,"Infinite recursion problem in PowerDNS Recursor 4.8.0 causes potential system instability when a remote attacker sends a DNS query that retrieves DS records for a misconfigured domain. This issue arises due to the use of QName minimization in QM fallback mode. The vulnerability can be exploited by a remote attacker, potentially causing system instability or unavailability. This issue affects the PowerDNS Recursor component of the software and is fixed in version 4.8.1.","av: N, ac: L, pr: N, ui: N, s: U, c: N, i: N, a: H",N,L,N,N,U,N,N,H
CVE-2019-3875,"A signature validation vulnerability in the X.509 authenticator of Keycloak versions prior to 6.0.2 can lead to potential man-in-the-middle attacks when the Certificate Revocation List (CRL) is obtained from unsecured protocols such as 'http' or 'ldap'. This issue arises due to Keycloak's failure to validate signatures on CRL, which are often available over the network. The impact of this vulnerability is that it can allow an attacker to intercept and possibly alter the communication between two parties without their knowledge.","av: N, ac: H, pr: N, ui: N, s: U, c: H, i: H, a: H",N,H,N,N,U,H,H,H
CVE-2022-20318,A potential side channel information disclosure in the PackageInstaller of Android-13 allows unauthorized determination of whether an app is installed without requiring query permissions. This vulnerability could lead to local information disclosure without the need for additional execution privileges. The exploitation of this vulnerability does not require user interaction. The affected component is Android's PackageInstaller in Android-13 version. The attack vector is through unauthorized access to side channel information.,"av: L, ac: L, pr: N, ui: N, s: U, c: H, i: N, a: N",L,L,N,N,U,H,N,N
CVE-2021-22753,"An Out-of-bounds read vulnerability (CWE-125) in IGSS Definition (Def.exe) V15.0.0.21140 and prior versions can lead to data loss or remote code execution when a malicious WSP file is parsed by IGSS Definition. This issue arises due to the absence of necessary length checks, providing an attack vector for potential malicious actors.","av: L, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",L,L,N,R,U,H,H,H
CVE-2017-11379,"The lack of signature or validation for configuration and database backup archives in Trend Micro Deep Discovery Director 1.1, as described in CVE-2017-11379, leads to potential unauthorized access or manipulation of sensitive data. This vulnerability can result in severe data breaches when exploited by an attacker who gains access to these unsecured archives.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2017-20140,"A Cross-Site Scripting (XSS) vulnerability in the unknown functionality of the file /movie.php in Itech Movie Portal Script 7.36 causes potential unauthorized access and manipulation of data when the argument 'f' is manipulated with the input <img src=i onerror=prompt(1)>. This attack can be launched remotely and the exploit has been publicly disclosed, increasing the risk of its usage.","av: N, ac: L, pr: N, ui: R, s: C, c: L, i: L, a: N",N,L,N,R,C,L,L,N
CVE-2021-25365,An improper exception control in softsimd prior to SMR APR-2021 Release 1 causes unauthorized access and potential data breach when unprivileged applications exploit the vulnerability to access the API in softsimd.,"av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2023-46693,"Cross Site Scripting (XSS) vulnerability in FormaLMS versions prior to 4.0.5 causes the execution of arbitrary code when title parameters are manipulated by attackers. This issue affects the security of the software, allowing unauthorized users to potentially gain control over the system.","av: N, ac: L, pr: N, ui: R, s: C, c: H, i: H, a: H",N,L,N,R,C,H,H,H
CVE-2022-4774,"Insufficient file validation in the Bit Form WordPress plugin prior to version 1.9 leads to Remote Code Execution when unauthenticated users upload arbitrary file types such as PHP or HTML files via the file upload form field. This vulnerability allows attackers to execute arbitrary code on the server, potentially compromising the system's integrity and confidentiality.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2023-22702,"A Cross-Site Scripting (XSS) vulnerability in WPMobile.App Android and iOS Mobile Application plugin versions 11.13 and below, allows unauthorized contributors or higher level users to inject arbitrary web script or HTML. This can lead to various impacts such as stealing of user session cookies, defacing websites, or redirecting the user to malicious sites when the malicious script is executed in the user's browser.","av: N, ac: L, pr: L, ui: R, s: C, c: L, i: L, a: N",N,L,L,R,C,L,L,N
CVE-2017-15200,An improper access control issue in Kanboard versions before 1.0.47 allows unauthorized task creation when manipulated form data is used. This vulnerability can lead to unauthorized access and potential data manipulation in a private project of another user. The attack vector is primarily through authenticated users altering form data.,"av: N, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",N,L,L,N,U,H,H,H
CVE-2023-46139,"A vulnerability in the signature verification logic of KernelSU, a Kernel based root solution for Android, can lead to unauthorized root access when a device is infected with specially constructed malware. This issue, present in KernelSU versions 0.6.1 through 0.6.9, arises due to the flawed verification logic that obtains the signature of the last block with an id of `0x7109871a`, instead of the first one as per the standard Android installation process. This discrepancy can lead to both actual signature upgrade and downgrade issues, where KernelSU incorrectly identifies the signature version. Furthermore, a condition in the signature verification logic can cause a 'signature not found' error, which is not implemented in KernelSU, leading to further discrepancies in signature identification. This vulnerability can be exploited by a malicious actor through the installation of malware with a specially crafted app signing block, thereby gaining root privileges on the device. This issue has been fixed in KernelSU version 0.7.0. As a precaution, users are advised to keep the KernelSU manager installed and avoid installing unknown apps.","av: R, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",R,L,N,R,U,H,H,H
CVE-2020-4696,Insufficient session invalidation in IBM Cloud Pak for Security 1.3.0.1(CP4S) causes potential unauthorized access to sensitive information when an authenticated user logs out without the session being properly invalidated.,"av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
